City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
294,Forestville,38.8451,-76.875,64.0,29,40,13.8,US,2021-04-23 20:39:30
295,Clayton,33.5335,-84.3666,70.0,30,75,9.22,US,2021-04-23 20:44:23
296,Pisco,-13.7,-76.2167,71.6,68,0,10.36,PE,2021-04-23 20:44:24
297,Daokou,35.5639,114.5058,53.92,75,100,18.92,CN,2021-04-23 20:44:24
298,Yangambi,0.8102,24.4336,70.93,98,100,2.19,CD,2021-04-23 20:44:25
299,Galesong,-5.3166,119.3661,73.4,100,20,3.44,ID,2021-04-23 20:44:25
300,Niquero,20.0431,-77.5828,84.36,64,18,12.48,CU,2021-04-23 20:44:25
301,Bandarbeyla,9.4942,50.8122,83.37,73,100,7.76,SO,2021-04-23 20:44:26
302,Yatou,37.15,122.3833,49.6,91,100,10.29,CN,2021-04-23 20:44:26
303,Srostki,52.4189,85.7022,25.02,96,75,2.62,RU,2021-04-23 20:44:26
304,Baoding,38.8511,115.4903,53.02,78,73,4.03,CN,2021-04-23 20:44:27
305,Moa,20.6569,-74.9403,82.51,66,5,12.93,CU,2021-04-23 20:44:27
306,Itanhaem,-24.1831,-46.7889,75.99,83,20,3.44,BR,2021-04-23 20:44:28
307,Naze,28.3667,129.4833,65.59,69,100,27.04,JP,2021-04-23 20:44:28
308,Victoria,22.2855,114.1577,79.0,83,14,1.01,HK,2021-04-23 20:43:21
309,Kaitangata,-46.2817,169.8464,51.01,83,21,5.01,NZ,2021-04-23 20:44:29
310,Straumen,63.8709,11.2999,37.0,86,75,10.36,NO,2021-04-23 20:44:29
311,Villarrica,-25.75,-56.4333,75.31,54,100,4.74,PY,2021-04-23 20:44:29
312,Kasane,-17.8167,25.15,66.51,50,64,1.66,BW,2021-04-23 20:44:30
313,Natal,-5.795,-35.2094,84.2,74,20,12.66,BR,2021-04-23 20:43:12
314,Mount Vernon,40.9126,-73.8371,64.0,19,20,21.85,US,2021-04-23 20:44:30
315,Omsukchan,62.5333,155.8,22.86,94,100,2.64,RU,2021-04-23 20:44:31
316,Leo,11.1,-2.1,93.04,24,98,5.21,BF,2021-04-23 20:44:31
317,Edd,13.9297,41.6925,86.74,61,1,13.13,ER,2021-04-23 20:44:31
318,Bow Island,49.8668,-111.3684,39.2,30,100,3.44,CA,2021-04-23 20:44:32
319,Tessalit,20.1986,1.0114,88.75,6,0,7.34,ML,2021-04-23 20:44:33
320,Afogados Da Ingazeira,-7.7508,-37.6392,81.14,47,66,5.19,BR,2021-04-23 20:44:33
321,Sambava,-14.2667,50.1667,74.16,90,100,8.01,MG,2021-04-23 20:44:34
322,Hirara,24.8,125.2833,72.23,74,96,23.44,JP,2021-04-23 20:44:34
323,Baturaja,-4.1333,104.1667,70.14,97,37,2.59,ID,2021-04-23 20:44:34
324,Bandar-E Lengeh,26.5579,54.8807,81.09,51,1,6.42,IR,2021-04-23 20:44:35
325,Opuwo,-18.0607,13.84,72.7,36,74,4.18,NA,2021-04-23 20:44:35
326,Whitehorse,60.7161,-135.0538,45.0,31,1,9.22,CA,2021-04-23 20:44:36
327,Helong,42.5397,128.9972,49.28,86,100,1.72,CN,2021-04-23 20:44:36
328,Ugoofaaru,5.6667,73.0,82.56,76,20,7.47,MV,2021-04-23 20:44:36
329,Portland,45.5234,-122.6762,61.0,47,90,6.91,US,2021-04-23 20:42:17
330,Port Blair,11.6667,92.75,80.83,73,100,7.47,IN,2021-04-23 20:44:37
331,Along,28.1667,94.7667,63.32,82,85,2.33,IN,2021-04-23 20:44:37
332,Shihezi,44.3,86.0333,35.51,67,97,7.31,CN,2021-04-23 20:44:38
333,Chama,47.1821,8.4636,51.8,54,0,5.75,CH,2021-04-23 20:44:39
334,Menongue,-14.6585,17.691,62.65,54,79,3.24,AO,2021-04-23 20:44:39
335,Wilhelmsburg,48.1057,15.6054,45.0,68,77,1.01,AT,2021-04-23 20:44:39
336,Saint-Joseph,-21.3667,55.6167,77.0,73,75,5.75,RE,2021-04-23 20:44:40
337,Valdivia,-39.8142,-73.2459,59.0,77,75,4.61,CL,2021-04-23 20:44:40
338,Nicoya,10.1483,-85.452,91.4,46,40,11.5,CR,2021-04-23 20:44:40
339,Rudnogorsk,57.2639,103.7519,19.63,97,67,3.15,RU,2021-04-23 20:44:40
340,Tiksi,71.6872,128.8694,4.64,98,97,7.18,RU,2021-04-23 20:44:41
341,Danville,36.586,-79.395,62.01,27,40,11.5,US,2021-04-23 20:44:41
342,Mehran,33.1222,46.1646,62.6,27,0,2.3,IR,2021-04-23 20:44:41
343,Jakar,27.5492,90.7525,44.13,81,43,2.48,BT,2021-04-23 20:44:42
344,Westport,41.1415,-73.3579,63.0,20,1,18.41,US,2021-04-23 20:44:42
345,Roald,62.5833,6.1333,35.01,93,40,3.44,NO,2021-04-23 20:44:42
346,Umea,63.8284,20.2597,35.6,75,90,17.27,SE,2021-04-23 20:44:43
347,Aswan,24.0934,32.907,86.95,9,0,12.21,EG,2021-04-23 20:40:37
348,Mbandaka,0.0487,18.2603,70.77,94,100,2.55,CD,2021-04-23 20:44:43
349,Waingapu,-9.6567,120.2641,74.46,82,1,6.06,ID,2021-04-23 20:44:44
350,Kahului,20.8947,-156.47,80.6,61,40,20.71,US,2021-04-23 20:44:44
351,Estevan,49.1334,-102.9842,37.4,28,1,6.91,CA,2021-04-23 20:44:44
352,Manfredonia,41.6259,15.9094,57.2,77,75,9.22,IT,2021-04-23 20:41:09
353,Maykor,59.0059,55.88,34.99,96,68,3.94,RU,2021-04-23 20:44:45
354,Beringovskiy,63.05,179.3167,25.57,82,99,7.47,RU,2021-04-23 20:44:45
355,Shakawe,-18.3667,21.85,63.59,41,1,5.61,BW,2021-04-23 20:44:46
356,Pafos,34.7667,32.4167,59.0,72,0,3.44,CY,2021-04-23 20:44:46
357,Port Said,31.2565,32.2841,64.4,88,0,11.5,EG,2021-04-23 20:44:46
358,Tarakan,3.3,117.6333,75.2,94,75,6.91,ID,2021-04-23 20:44:47
359,Hambantota,6.1241,81.1185,79.99,81,78,8.08,LK,2021-04-23 20:44:47
360,Abalak,58.1286,68.5944,43.07,59,100,8.14,RU,2021-04-23 20:44:47
361,Kohtla-Jarve,59.3986,27.2731,34.57,88,100,9.57,EE,2021-04-23 20:44:48
362,Iregszemcse,46.6929,18.1858,50.0,45,17,4.0,HU,2021-04-23 20:44:48
363,Asau,46.4333,26.4,37.0,66,42,3.0,RO,2021-04-23 20:44:48
364,Xuddur,4.1213,43.8894,76.87,73,98,1.21,SO,2021-04-23 20:44:49
365,Cabo San Lucas,22.8909,-109.9124,84.0,44,40,4.61,MX,2021-04-23 20:43:20
366,Cabedelo,-6.9811,-34.8339,80.6,89,40,11.5,BR,2021-04-23 20:44:49
367,Palmer,42.1584,-72.3287,60.8,20,20,17.27,US,2021-04-23 20:44:50
368,Mitsamiouli,-11.3847,43.2844,80.64,79,79,12.8,KM,2021-04-23 20:44:50
369,Serowe,-22.3833,26.7167,61.43,36,1,3.09,BW,2021-04-23 20:44:50
370,Haines Junction,60.7522,-137.5108,48.2,29,9,5.75,CA,2021-04-23 20:44:51
371,Inzer,54.2167,57.5556,44.11,94,100,4.38,RU,2021-04-23 20:44:51
372,Flinders,-34.5833,150.8552,48.99,80,86,1.01,AU,2021-04-23 20:44:52
373,Tura,25.5198,90.2201,72.41,33,87,3.38,IN,2021-04-23 20:44:52
374,Tateyama,34.9833,139.8667,51.8,76,40,6.91,JP,2021-04-23 20:44:52
375,Lom Sak,16.7798,101.2422,80.1,72,64,4.07,TH,2021-04-23 20:44:53
376,Cabo Rojo,18.0866,-67.1457,84.0,71,58,3.0,PR,2021-04-23 20:44:53
377,Peniche,39.3558,-9.3811,61.0,87,56,8.01,PT,2021-04-23 20:44:54
378,Padang,-0.9492,100.3543,75.94,84,100,4.16,ID,2021-04-23 20:44:55
379,Tiznit,29.5833,-9.5,60.78,62,63,6.24,MA,2021-04-23 20:44:55
380,Dakar,14.6937,-17.4441,69.8,88,75,13.8,SN,2021-04-23 20:40:03
381,Eyl,7.9803,49.8164,82.89,74,99,9.37,SO,2021-04-23 20:44:56
382,Boende,-0.2167,20.8667,71.91,96,100,1.5,CD,2021-04-23 20:44:56
383,Churapcha,62.0025,132.4325,20.61,95,100,8.52,RU,2021-04-23 20:44:57
384,San Jeronimo,-11.9472,-75.2829,61.3,55,32,5.3,PE,2021-04-23 20:44:57
385,Ust-Nera,64.5667,143.2,6.82,96,99,2.93,RU,2021-04-23 20:44:58
386,Sur,22.5667,59.5289,86.25,33,0,16.89,OM,2021-04-23 20:44:58
387,Queenstown,-31.8976,26.8753,50.68,89,38,2.3,ZA,2021-04-23 20:44:58
388,Coromandel,-18.4733,-47.2003,69.98,36,0,3.02,BR,2021-04-23 20:44:59
389,Nador,35.174,-2.9287,62.6,82,90,13.8,MA,2021-04-23 20:44:59
390,Elhovo,42.1667,26.5667,57.2,77,75,3.76,BG,2021-04-23 20:44:59
391,Kiruna,67.8557,20.2251,26.6,80,20,10.36,SE,2021-04-23 20:45:00
392,Bushehr,28.9684,50.8385,75.2,60,99,3.09,IR,2021-04-23 20:45:00
393,Najran,17.4924,44.1277,80.6,16,0,4.61,SA,2021-04-23 20:45:00
394,Rocha,-34.4833,-54.3333,66.52,83,1,9.73,UY,2021-04-23 20:45:01
395,Pangnirtung,66.1451,-65.7125,26.6,86,75,2.3,CA,2021-04-23 20:45:01
396,Chumikan,54.7183,135.315,29.7,83,36,15.84,RU,2021-04-23 20:45:02
397,Orlik,52.5178,99.825,23.9,86,100,3.24,RU,2021-04-23 20:45:02
398,Gaoua,10.2992,-3.2508,88.57,38,89,8.63,BF,2021-04-23 20:45:03
399,Lewistown,40.5992,-77.5714,60.01,38,100,11.01,US,2021-04-23 20:45:03
400,Sao Jose Da Coroa Grande,-8.8978,-35.1478,79.25,79,7,7.2,BR,2021-04-23 20:45:04
401,Cairns,-16.9167,145.7667,75.2,78,100,12.66,AU,2021-04-23 20:45:04
402,Bulungu,-4.55,18.6,71.6,97,100,4.79,CD,2021-04-23 20:45:04
403,Vestmannaeyjar,63.4427,-20.2734,46.26,87,100,20.36,IS,2021-04-23 20:45:05
404,Wladyslawowo,54.7909,18.4009,37.0,60,0,1.14,PL,2021-04-23 20:45:05
405,Bairiki,1.3292,172.9752,82.4,83,40,2.3,KI,2021-04-23 20:45:05
406,Kedrovyy,56.1667,91.8167,30.2,47,0,2.24,RU,2021-04-23 20:45:06
407,Catamarca,-28.4696,-65.7852,75.0,75,12,1.99,AR,2021-04-23 20:45:06
408,Makakilo City,21.3469,-158.0858,82.4,47,75,10.36,US,2021-04-23 20:45:07
409,Chapais,49.7834,-74.8492,50.0,25,1,18.41,CA,2021-04-23 20:45:07
410,Soyo,-6.1349,12.3689,79.11,87,94,3.69,AO,2021-04-23 20:45:07
411,Arlit,18.7369,7.3853,89.2,7,38,11.65,NE,2021-04-23 20:45:08
412,Pizarro,4.9533,-77.366,82.94,72,81,9.71,CO,2021-04-23 20:45:08
413,Boyolangu,-8.1181,111.8935,72.54,88,5,0.38,ID,2021-04-23 20:45:09
414,Anloga,5.7947,0.8973,84.2,84,20,11.5,GH,2021-04-23 20:45:09
415,Zhangye,38.9342,100.4517,38.39,87,100,5.73,CN,2021-04-23 20:45:10
416,Sakakah,29.9697,40.2064,78.8,11,0,9.22,SA,2021-04-23 20:45:10
417,Geraldton,-28.7667,114.6,59.0,88,90,6.91,AU,2021-04-23 20:45:11
418,Asosa,10.0667,34.5333,66.56,69,78,4.52,ET,2021-04-23 20:45:11
419,Igrim,63.1906,64.4162,39.47,92,65,5.93,RU,2021-04-23 20:45:12
420,Xacmaz,41.4635,48.806,51.85,73,1,5.95,AZ,2021-04-23 20:45:12
421,Belaya Gora,68.5333,146.4167,4.89,97,97,3.98,RU,2021-04-23 20:45:13
422,Chenzhou,25.8,113.0333,70.54,93,1,1.83,CN,2021-04-23 20:42:03
423,Srednekolymsk,67.45,153.6833,9.63,94,100,17.02,RU,2021-04-23 20:45:13
424,Port Hueneme,34.1478,-119.1951,66.2,63,75,6.91,US,2021-04-23 20:42:54
425,Adrar,20.5022,-10.0711,83.97,8,0,7.74,MR,2021-04-23 20:45:14
426,Lima,-12.0432,-77.0282,70.0,77,40,9.22,PE,2021-04-23 20:44:00
427,Abha,18.2164,42.5053,64.4,77,0,4.61,SA,2021-04-23 20:45:14
428,Ocos,14.5094,-92.1933,91.4,58,75,10.36,GT,2021-04-23 20:45:15
429,Evensk,61.95,159.2333,28.96,97,100,5.68,RU,2021-04-23 20:45:15
430,Rincon,32.296,-81.2354,71.01,37,40,11.32,US,2021-04-23 20:43:33
431,Lumeje,-11.55,20.7833,68.47,65,75,4.03,AO,2021-04-23 20:45:16
432,Poso,-1.3959,120.7524,78.01,80,100,4.03,ID,2021-04-23 20:45:16
433,Gawler,-34.6,138.7333,55.0,81,72,1.99,AU,2021-04-23 20:45:17
434,Imeni Poliny Osipenko,52.4201,136.4853,31.64,68,34,1.88,RU,2021-04-23 20:45:17
435,Krasnyy Yar,46.5331,48.3456,48.2,76,0,4.47,RU,2021-04-23 20:45:17
436,San Cristobal,7.7669,-72.225,89.6,58,40,9.22,VE,2021-04-23 20:45:18
437,Wickede,51.4833,7.8667,48.2,49,0,2.44,DE,2021-04-23 20:45:18
438,Juliaca,-15.5,-70.1333,60.8,31,75,10.36,PE,2021-04-23 20:45:19
439,Voznesenskoye,54.89,42.7569,44.69,85,18,7.16,RU,2021-04-23 20:45:19
440,Atambua,-9.1061,124.8925,70.79,86,37,4.54,ID,2021-04-23 20:45:19
441,Ribeira Grande,38.5167,-28.7,59.0,72,40,28.77,PT,2021-04-23 20:45:20
442,Enshi,30.3,109.4833,62.17,97,100,4.21,CN,2021-04-23 20:45:20
443,Kakonko,-3.2828,30.9642,63.36,96,38,2.44,TZ,2021-04-23 20:45:21
444,Saint-Augustin,51.226,-58.6502,33.24,86,100,13.47,CA,2021-04-23 20:45:21
445,Perelyub,51.8667,50.3667,45.43,94,100,9.62,RU,2021-04-23 20:45:21
446,Constitucion,-35.3333,-72.4167,60.96,64,0,9.86,CL,2021-04-23 20:45:22
447,Dicabisagan,17.0818,122.4157,74.21,87,11,4.21,PH,2021-04-23 20:45:22
448,Mahon,39.8885,4.2658,55.4,88,0,5.75,ES,2021-04-23 20:43:03
449,Hasaki,35.7333,140.8333,46.4,87,20,3.44,JP,2021-04-23 20:45:22
450,Hami,42.8,93.45,45.48,26,35,11.05,CN,2021-04-23 20:45:23
451,Ustupo,9.1333,-77.9333,82.6,75,100,12.55,PA,2021-04-23 20:45:23
452,Laredo,27.5064,-99.5075,93.2,38,1,6.91,US,2021-04-23 20:45:23
453,Rehoboth,-23.3167,17.0833,65.34,37,53,0.31,NA,2021-04-23 20:45:24
454,Laguna,38.421,-121.4238,72.0,45,1,11.5,US,2021-04-23 20:45:24
455,Praxedis Guerrero,31.3667,-106.0167,75.0,8,1,16.11,MX,2021-04-23 20:45:25
456,Beyneu,45.3167,55.2,52.11,74,18,16.08,KZ,2021-04-23 20:45:25
457,Mae Chan,20.1467,99.8526,80.01,78,20,2.3,TH,2021-04-23 20:45:25
458,Occhiobello,44.9207,11.5802,55.99,71,0,3.89,IT,2021-04-23 20:45:26
459,Alta Floresta,-9.8756,-56.0861,78.8,94,75,1.14,BR,2021-04-23 20:45:26
460,Saint George,37.1041,-113.5841,80.01,10,1,17.27,US,2021-04-23 20:41:13
461,Channel-Port Aux Basques,47.5702,-59.1367,33.44,97,100,16.13,CA,2021-04-23 20:45:07
462,Mwandiga,-4.83,29.6581,71.6,94,20,3.83,TZ,2021-04-23 20:45:27
463,Moree,-29.4667,149.85,44.6,87,24,9.22,AU,2021-04-23 20:45:27
464,Miles City,46.4083,-105.8406,37.4,52,90,3.44,US,2021-04-23 20:45:28
465,Porto Santo,33.072,-16.3415,66.2,63,75,14.97,PT,2021-04-23 20:45:28
466,Sibu,2.3,111.8167,75.2,94,40,1.14,MY,2021-04-23 20:45:28
467,Udachnyy,66.4167,112.4,21.15,87,96,8.5,RU,2021-04-23 20:45:29
468,Brainerd,46.358,-94.2008,51.8,58,90,5.75,US,2021-04-23 20:45:29
469,Kroonstad,-27.6504,27.2349,57.43,35,71,2.64,ZA,2021-04-23 20:45:29
470,Omboue,-1.5746,9.2618,78.21,89,92,5.86,GA,2021-04-23 20:45:30
471,Tabou,4.423,-7.3528,81.48,82,98,8.7,CI,2021-04-23 20:45:30
472,Bilibino,68.0546,166.4372,18.23,87,100,4.07,RU,2021-04-23 20:45:31
473,Kavieng,-2.5744,150.7967,79.48,81,100,6.11,PG,2021-04-23 20:45:31
474,Skjervoy,70.0311,20.9714,35.6,69,75,3.44,NO,2021-04-23 20:45:32
475,Nhulunbuy,-12.2333,136.7667,80.6,57,95,11.5,AU,2021-04-23 20:45:32
476,Linfen,36.0889,111.5189,59.5,55,100,9.48,CN,2021-04-23 20:45:32
477,Maceio,-9.6658,-35.7353,80.6,78,20,10.36,BR,2021-04-23 20:41:50
478,Novopskov,49.5464,39.0899,51.22,72,100,9.51,UA,2021-04-23 20:45:33
479,Kamaishi,39.2667,141.8833,48.83,65,5,2.77,JP,2021-04-23 20:45:33
480,Pacific Grove,36.6177,-121.9166,62.01,55,40,12.66,US,2021-04-23 20:45:33
481,Besancon,47.2488,6.0182,44.01,55,6,6.46,FR,2021-04-23 20:45:34
482,Barraute,48.4335,-77.6328,62.01,29,20,11.5,CA,2021-04-23 20:45:34
483,Viterbo,42.4167,12.0833,55.99,57,4,5.32,IT,2021-04-23 20:45:35
484,Houston,29.7633,-95.3633,75.99,88,90,28.77,US,2021-04-23 20:45:15
485,Syracuse,37.0881,15.2792,59.0,100,75,3.44,IT,2021-04-23 20:45:35
486,Sola,-13.8833,167.55,83.44,71,98,17.02,VU,2021-04-23 20:45:36
487,Dargaville,-35.9333,173.8833,63.16,76,34,9.28,NZ,2021-04-23 20:45:36
488,Kenai,60.5544,-151.2583,51.8,40,1,8.05,US,2021-04-23 20:45:36
489,Ixtapa,20.7,-105.2,84.2,61,1,11.5,MX,2021-04-23 20:45:37
490,The Valley,18.217,-63.0578,86.0,65,20,12.66,AI,2021-04-23 20:45:37
491,Meulaboh,4.1363,96.1285,76.93,85,100,2.75,ID,2021-04-23 20:45:37
492,Kishanganj,26.1167,87.9333,76.96,25,0,2.95,IN,2021-04-23 20:45:38
493,Oranjemund,-28.55,16.4333,61.27,88,56,5.41,NA,2021-04-23 20:45:38
494,Hamilton,39.1834,-84.5333,60.01,41,75,8.05,US,2021-04-23 20:45:33
495,Katangli,51.7102,143.2326,29.39,96,100,10.22,RU,2021-04-23 20:45:39
496,Dunedin,-45.8742,170.5036,55.99,91,55,1.01,NZ,2021-04-23 20:45:39
497,Lorengau,-2.0226,147.2712,79.88,77,93,3.85,PG,2021-04-23 20:45:39
498,Arrifes,37.7667,-25.7,59.0,72,40,17.27,PT,2021-04-23 20:45:39
499,Gladstone,-23.85,151.25,66.2,63,98,5.75,AU,2021-04-23 20:45:09
500,Baghdad,33.3406,44.4009,78.8,27,0,6.91,IQ,2021-04-23 20:43:14
501,Lavumisa,-27.31,31.892,59.76,90,87,3.02,SZ,2021-04-23 20:45:40
502,Vanavara,60.34,102.2797,29.28,95,100,0.63,RU,2021-04-23 20:45:40
503,Galveston,29.3669,-94.9669,75.2,83,90,19.57,US,2021-04-23 20:45:41
504,Kyzyl-Suu,42.3414,78.0056,32.97,44,3,9.1,KG,2021-04-23 20:45:42
505,Cozmesti,46.8833,27.9833,44.6,76,0,1.14,RO,2021-04-23 20:45:42
506,Katherine,-14.4667,132.2667,62.6,59,63,8.05,AU,2021-04-23 20:45:42
507,Den Helder,52.9599,4.7593,44.01,81,90,5.75,NL,2021-04-23 20:45:43
508,Chipinge,-20.1883,32.6236,56.7,91,0,4.0,ZW,2021-04-23 20:45:43
509,Kismayo,-0.3582,42.5454,81.9,77,100,10.58,SO,2021-04-23 20:45:43
510,Paka,4.6374,103.4368,75.2,94,100,2.3,MY,2021-04-23 20:45:44
511,Kyaikkami,16.08,97.5675,83.03,77,100,8.39,MM,2021-04-23 20:45:44
512,Fukue,32.6881,128.8419,64.6,78,97,11.14,JP,2021-04-23 20:45:44
513,Ibra,22.6906,58.5334,77.4,32,0,2.59,OM,2021-04-23 20:45:45
514,Te Anau,-45.4167,167.7167,45.64,87,64,2.62,NZ,2021-04-23 20:45:45
515,Sinazongwe,-17.2614,27.4618,71.2,55,1,3.2,ZM,2021-04-23 20:45:45
516,Belmonte,-15.8631,-38.8828,80.6,65,0,8.05,BR,2021-04-23 20:45:46
517,Morant Bay,17.8815,-76.4093,84.0,74,40,19.57,JM,2021-04-23 20:45:46
518,Nikki,9.9401,3.2108,81.54,59,100,6.96,BJ,2021-04-23 20:45:47
519,Plettenberg Bay,-34.0527,23.3716,62.04,90,5,7.25,ZA,2021-04-23 20:45:47
520,Loikaw,19.6742,97.2094,72.27,74,11,2.89,MM,2021-04-23 20:45:48
521,Hovd,48.0056,91.6419,30.16,48,0,3.22,MN,2021-04-23 20:45:48
522,Vao,-22.6667,167.4833,75.56,77,97,12.86,NC,2021-04-23 20:45:48
523,Ringebu,61.5167,10.1667,20.48,87,9,6.31,NO,2021-04-23 20:45:48
524,Jega,12.2175,4.3792,95.16,26,71,8.43,NG,2021-04-23 20:45:49
525,Mount Isa,-20.7333,139.5,66.2,27,24,14.97,AU,2021-04-23 20:45:50
526,Kuytun,54.3419,101.5036,30.72,66,100,7.7,RU,2021-04-23 20:45:51
527,Deniliquin,-35.5333,144.9667,45.0,87,74,3.44,AU,2021-04-23 20:45:51
528,Bukama,-9.2,25.85,73.78,74,74,1.77,CD,2021-04-23 20:45:52
529,Karatau,43.1667,70.4667,37.42,49,100,4.41,KZ,2021-04-23 20:45:52
530,Porto De Moz,-1.7483,-52.2383,81.66,79,98,1.45,BR,2021-04-23 20:45:52
531,Praia,14.9215,-23.5087,71.6,68,20,18.41,CV,2021-04-23 20:45:53
532,Naklo Nad Notecia,53.1421,17.6018,37.99,55,0,9.22,PL,2021-04-23 20:45:53
533,Janakkala,60.9,24.6,34.0,91,100,1.01,FI,2021-04-23 20:45:53
534,Arenapolis,-14.4503,-56.8461,83.66,57,49,2.01,BR,2021-04-23 20:45:54
535,Magdagachi,53.45,125.8,29.73,52,48,8.37,RU,2021-04-23 20:45:54
536,Darhan,49.4867,105.9228,33.76,81,100,4.74,MN,2021-04-23 20:45:55
537,Finnsnes,69.2296,17.9811,30.2,74,40,8.05,NO,2021-04-23 20:45:55
538,Minab,27.1467,57.0801,82.4,61,95,6.91,IR,2021-04-23 20:45:56
539,Rio Grande,-32.035,-52.0986,77.0,57,20,18.41,BR,2021-04-23 20:45:56
540,Port Hardy,50.6996,-127.4199,51.8,71,75,4.61,CA,2021-04-23 20:42:13
541,Kichera,55.9375,110.0997,23.04,77,88,6.53,RU,2021-04-23 20:45:56
542,Iquitos,-3.7481,-73.2472,87.8,66,75,3.44,PE,2021-04-23 20:45:01
543,La Ronge,55.1001,-105.2842,28.4,40,100,10.36,CA,2021-04-23 20:45:57
544,Bathsheba,13.2167,-59.5167,84.2,54,40,18.41,BB,2021-04-23 20:45:57
545,Ranong,9.9658,98.6348,79.74,85,98,6.33,TH,2021-04-23 20:45:58
546,Zabol,32.25,67.25,59.94,10,0,7.18,AF,2021-04-23 20:45:58
547,Sungairaya,0.7,108.9,77.81,81,45,5.57,ID,2021-04-23 20:45:58
548,Calmar,53.2668,-113.8187,37.4,22,42,2.3,CA,2021-04-23 20:45:59
549,Asfi,32.2994,-9.2372,64.63,86,78,5.64,MA,2021-04-23 20:45:59
550,Cairo,30.0626,31.2497,66.2,72,0,12.66,EG,2021-04-23 20:46:00
551,Okoneshnikovo,54.8377,75.0834,33.98,63,3,4.74,RU,2021-04-23 20:46:00
552,Fortuna,40.5982,-124.1573,61.0,76,1,12.66,US,2021-04-23 20:46:00
553,La Palma,33.8464,-118.0467,66.2,68,75,10.36,US,2021-04-23 20:46:01
554,Ostrovnoy,68.0531,39.5131,32.9,88,100,17.81,RU,2021-04-23 20:46:01
555,Manta,-0.95,-80.7333,80.6,78,75,6.91,EC,2021-04-23 20:46:02
556,Dengzhou,37.8086,120.7508,49.3,96,100,23.35,CN,2021-04-23 20:46:02
557,Allapalli,19.4167,80.0667,85.14,37,36,2.21,IN,2021-04-23 20:46:03
558,Sinjai,-5.1241,120.253,73.6,90,27,4.0,ID,2021-04-23 20:46:04
559,Avera,33.194,-82.5271,73.4,23,1,4.61,US,2021-04-23 20:46:04
560,Igarka,67.4667,86.5833,26.78,92,41,15.41,RU,2021-04-23 20:46:05
561,Buenos Aires,-34.6132,-58.3772,77.0,64,75,8.05,AR,2021-04-23 20:45:24
562,Uvat,59.1433,68.8953,45.27,66,100,8.86,RU,2021-04-23 20:46:05
563,Srandakan,-7.9386,110.2506,73.94,87,4,3.56,ID,2021-04-23 20:46:06
564,Quchan,37.106,58.5095,58.98,64,100,11.14,IR,2021-04-23 20:46:06
565,Dukat,62.55,155.55,21.33,94,100,2.33,RU,2021-04-23 20:46:06
566,Battle Creek,42.3212,-85.1797,60.8,27,40,17.27,US,2021-04-23 20:46:07
567,Lasa,46.6166,10.7002,62.6,49,0,5.75,IT,2021-04-23 20:46:07
568,Panaba,21.2833,-88.2667,94.98,27,51,15.46,MX,2021-04-23 20:46:07
569,Nizhniy Kuranakh,58.8353,125.4869,22.73,95,100,6.46,RU,2021-04-23 20:46:08
570,Banda Aceh,5.5577,95.3222,79.99,78,100,11.41,ID,2021-04-23 20:46:08
571,Kaduqli,11.0167,29.7167,88.72,32,51,1.72,SD,2021-04-23 20:46:09
572,Zlitan,32.4674,14.5687,62.87,87,99,23.15,LY,2021-04-23 20:46:09
573,Prince Rupert,54.3161,-130.3201,53.6,58,1,6.91,CA,2021-04-23 20:46:10
574,Kabin Buri,13.9511,101.7177,84.0,100,92,2.15,TH,2021-04-23 20:46:10
575,Molina,-35.1167,-71.2833,60.8,59,90,2.3,CL,2021-04-23 20:46:10
576,Luanda,-8.8368,13.2343,77.0,83,75,6.91,AO,2021-04-23 20:46:11
577,Phaltan,17.9833,74.4333,80.8,32,100,6.08,IN,2021-04-23 20:46:11
578,Atasu,48.6814,71.6433,34.95,34,35,6.93,KZ,2021-04-23 20:41:16
579,Abnub,27.2696,31.1511,75.2,31,0,11.5,EG,2021-04-23 20:46:12
580,Pedro Carbo,-1.8333,-80.2333,89.6,51,75,3.44,EC,2021-04-23 20:46:12
581,San Antonio,29.4241,-98.4936,80.01,78,75,8.05,US,2021-04-23 20:41:22
582,Taksimo,56.3444,114.8794,23.65,70,8,5.35,RU,2021-04-23 20:46:12
583,Shache,38.4167,77.2406,50.0,15,0,0.89,CN,2021-04-23 20:46:13
584,Bangolo,7.0069,-7.475,78.75,68,21,2.15,CI,2021-04-23 20:46:13
585,Nouadhibou,20.931,-17.0347,66.2,77,0,18.41,MR,2021-04-23 20:46:14
586,Sao Miguel Do Araguaia,-13.275,-50.1628,78.76,58,12,1.25,BR,2021-04-23 20:46:14
587,Peace River,56.2501,-117.286,37.4,28,75,6.91,CA,2021-04-23 20:42:50
588,Corleone,37.8134,13.3017,57.99,99,57,5.08,IT,2021-04-23 20:46:15
589,Kalabo,-14.97,22.6814,70.2,46,25,4.52,ZM,2021-04-23 20:46:15
590,Strezhevoy,60.7333,77.5889,35.6,51,0,8.95,RU,2021-04-23 20:46:15
591,Gat,31.61,34.7642,66.0,100,69,4.68,IL,2021-04-23 20:46:16
592,Jardanhaza,48.15,20.25,39.2,71,11,0.54,HU,2021-04-23 20:46:16
593,Jalu,29.0331,21.5482,78.93,14,0,11.74,LY,2021-04-23 20:46:16
